id,M15_1_Ndata,M15_1_amplitude,M15_1_chi2/N,M15_1_data_avg_err,M15_1_dec,M15_1_dist,M15_1_fname,M15_1_period,M15_1_period_err,M15_1_ra,M15_2_Ndata,M15_2_amplitude,M15_2_chi2/N,M15_2_data_avg_err,M15_2_dec,M15_2_dist,M15_2_fname,M15_2_period,M15_2_period_err,M15_2_ra,M15_3_Ndata,M15_3_amplitude,M15_3_chi2/N,M15_3_data_avg_err,M15_3_dec,M15_3_dist,M15_3_fname,M15_3_period,M15_3_period_err,M15_3_ra,M15_4_Ndata,M15_4_amplitude,M15_4_chi2/N,M15_4_data_avg_err,M15_4_dec,M15_4_dist,M15_4_fname,M15_4_period,M15_4_period_err,M15_4_ra,period,period_err,amplitude,N_data,chi2/N,data_mag_mean_err,dist_to_GCVS_deg,field,pick_method,H&M_id,ra,dec,p_corwin,p_silbermann,p_ferro,p_siegel,priors_mag_upper,priors_mag_lower,priors_period_guess,p1,p2,p_bailey,p_wemple,p_filippenko,p_hogg,confidences,err_cut,periors_mag_lower,mean_mag,type,pf,A1,Af
V073,80.0,0.32517513569044354,0.041403765179367766,0.02539622641509429,12.1747362,7.353712837605072,021.dat,0.9235196495626546,3.133331585251645e-06,322.49069069999996,,,,,12.1724136,,055.dat,,,322.4907491,98.0,0.3152469205925996,0.07239113272928162,0.06414912280701755,12.172391900000001,4.4525227607054605,031.dat,0.4019627626070027,8.72872443266331e-08,322.49068989999995,60.0,0.682462963700587,0.03864782233554983,0.06133766233766235,12.1724227,4.5686875997066165,062.dat,0.3880872385887946,5.481376448796182e-08,322.4906355,0.4019627626070027,8.72872443266331e-08,0.3940000000000006,98.0,0.07239113272928162,0.06414912280701755,4.4525227607054605,M15_3,Ndata,M15_3_031,322.49068989999995,12.172391900000001,0.3113,,,,,,,0.4019627626070027,,,,,,0.0,,,15.059102803738318,??,0.5385822101429693,0.3660742360369973,0.29105861680805845
V074,156.0,0.6181990293067408,1.1183445861458254,0.017105882352941172,12.1436308,0.6445887670875139,079.dat,0.22825657335469346,7.593387709061074e-07,322.5035204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2960102428070753,4.6093397250836385e-08,0.6730000000000005,156.0,1.1183445861458254,0.017105882352941172,0.6445887670875139,M15_1,Ndata,M15_1_079,322.5035204,12.1436308,0.29601,0.29601,,0.2960204,15.5,,,0.2960102428070753,,,,0.296014,0.29601,1.0,,,16.042075949367092,RRc,0.4097407871595853,0.7370352290029558,0.1934112544270352
V075,138.0,0.2442815446860376,0.1124856525172174,0.016187878787878796,12.1577567,4.992989608885238,023.dat,1.4530319256711992,1.6366566584519958e-05,322.4927306,101.0,0.3237311213338181,0.08844431073451778,0.015673913043478288,12.1578104,4.701232068847251,031.dat,1.4178814127808281,8.426395176845967e-06,322.4927946,,,,,12.159338900000002,,052.dat,,,322.49398219999995,55.0,1.154329150766916,0.036007243422379924,0.016289855072463763,12.1577309,5.208604220720877,032.dat,0.7612095847092537,2.5351159733068825e-07,322.4926665,0.5269245519421222,1.680260920651397e-07,0.04899999999999999,138.0,0.1124856525172174,0.016187878787878796,4.992989608885238,M15_1,Ndata,M15_1_023,322.4927306,12.1577567,0.3655,,,,13.98,14.105,,0.3873834302467847,0.5269245519421222,,,,,0.0,0.012653807447519188,,14.052285714285714,??,0.5269245519421222,0.1485858440445238,0.13849232757262264
V076,110.0,0.16156710191460455,0.08351161397558055,0.023779141104294514,12.1610266,6.0813116776536,019.dat,0.4052539356006364,9.90298726015442e-08,322.4926017,93.0,0.11684012575134695,0.04778692650723978,0.022117647058823544,12.1610618,6.146660016932224,020.dat,0.4530080394685514,1.4256698800551505e-07,322.4926576000001,93.0,0.22329207963115216,0.048621766131446566,0.023076335877862626,12.1610314,6.104730452209959,014.dat,0.4052762681129501,1.5004150307317455e-07,322.4925952,59.0,0.24705026689632706,0.035854424304626716,0.02282022471910114,12.1610403,6.18245822667447,016.dat,1.2750843029395291,5.561005251270647e-07,322.4925526,0.3206654639408761,6.96529609766437e-08,0.16900000000000098,110.0,0.08351161397558055,0.023779141104294514,6.0813116776536,M15_1,Ndata,M15_1_019,322.4926017,12.1610266,0.3841,,,,,13.5,,0.3206654639408761,0.4356641016561861,,,,,0.0,,,13.34191911764706,??,0.43716089992637003,0.2408513227372726,0.22242391906601
V077,113.0,0.48913991025373704,0.0753427812549811,0.04533128834355823,12.1620925,3.335703753591665,001.dat,0.2466843299476018,3.984050141246751e-08,322.4897535,95.0,0.33155466806693035,0.0591013861324687,0.04034265734265726,12.1621296,3.4694364243616778,000.dat,0.9306961524839124,3.1595626203926783e-06,322.4898318,92.0,0.17932284149709687,0.1312907079972696,0.040985185185185166,12.1620864,3.3146531556547827,000.dat,0.2852393427454853,7.294374786089794e-08,322.4897477,71.0,0.2457917004554222,0.05149359741742862,0.03844554455445545,12.1620741,3.2781165072524714,000.dat,0.7130975767915999,5.191131460464355e-07,322.4897142,0.7064268740722788,4.5185048843257113e-07,0.14699999999999894,113.0,0.0753427812549811,0.04533128834355823,3.335703753591665,M15_1,Ndata,M15_1_001,322.4897535,12.1620925,0.596,,,,12.45,12.7,,0.5258160303237673,,,,,,0.0,,,12.5434262295082,??,0.7064268740722788,0.1928108580310824,0.2096588272922375
V078,,,,,,,,,,,,,,,,,,,,,129.0,0.9498676691883381,0.062385300513822475,0.024464788732394376,12.1805717,0.702204902402391,087.dat,0.6647515450225158,1.8775523791040625e-07,322.49063789999997,92.0,1.5749999786189637,0.060305382971823376,0.026149532710280463,12.1805565,0.7322038450777415,002.dat,0.6647535721974751,1.6558516967544187e-07,322.4906329,0.6647515450225158,1.8775523791040625e-07,0.8669999999999995,129.0,0.062385300513822475,0.024464788732394376,0.702204902402391,M15_3,Ndata,M15_3_087,322.49063789999997,12.1805717,0.6648,,,0.6646888000000001,,,,0.4977478790914046,,,,,0.398879,1.0,,,15.601830882352944,RRab,0.6647515450225158,0.2383952809382261,0.9490614717193964
V079,122.0,0.5903609580524058,0.14357838489820673,0.0278562874251497,12.161143699999998,1.892115580001048,034.dat,0.3100564054637085,3.6152542568520853e-07,322.4986495,,,,,,,,,,,103.0,1.0070508359152406,0.060435808173795964,0.0315362318840579,12.1611663,1.8179599984247112,027.dat,1.4554174892400669,2.1682109904296533e-06,322.49867889999996,39.0,1.3309489627401216,0.02314969743600677,0.03041509433962268,12.161196499999999,2.9239343407945872,053.dat,0.5089783322419718,2.405047093725073e-07,322.4983605,0.28575639458818025,5.440032314158313e-08,0.17999999999999844,122.0,0.14357838489820673,0.0278562874251497,1.892115580001048,M15_1,Ndata,M15_1_034,322.4986495,12.161143699999998,,,,,14.25,14.6,,0.28575639458818025,,,,,,0.0,0.0278562874251497,,14.386848837209303,??,0.3821301885243317,0.21206004366422704,0.18107256491061108
V080,40.0,0.3395917646748412,0.023948202587621745,0.02356862745098041,12.1598812,0.6263179190338771,045.dat,0.9284965215310341,4.602627336932947e-07,322.4792841000001,,,,,12.1599084,,011.dat,,,322.4793939,20.0,3.871696402686785,0.0116092910655523,0.03796774193548383,12.1598841,0.39618261910255415,041.dat,0.380776176630848,1.1037360421072206e-07,322.47935079999996,39.0,0.12498058748936812,0.012265626346020063,0.026461538461538432,12.1598525,0.5583106257129821,021.dat,1.4279053265043171,8.332885790387565e-06,322.4793139,,,1.469,20.0,0.0116092910655523,0.03796774193548383,0.39618261910255415,M15_3,dist_to_GCVS,M15_3_041,322.47935079999996,12.1598841,0.6642,,,0.6640881,,,,,,,,,,1.0,,,14.450958333333332,,,,
V081,109.0,0.3699248847198557,0.055264907692538,0.033860927152317866,12.1650947,4.656477409215184,035.dat,0.5002658411508735,2.0872209266209508e-07,322.4876534,115.0,0.1650774947833753,0.03917656594759592,0.031066225165562907,12.164987199999999,4.954340839408894,050.dat,0.49443164150568397,1.2067669926607632e-07,322.4876615,105.0,0.12647199692351307,0.025034421980525627,0.033455223880597025,12.165061999999999,4.908965782730028,022.dat,1.3349004875473682,1.3244640267912498e-06,322.4877208000001,81.0,1.4913728476989316,0.8829551513871087,0.1015425531914893,12.165909300000001,0.6273954463125315,057.dat,0.5963147719611376,7.80162221253936e-08,322.4865561000001,0.25348038976925885,2.7285195211529867e-08,0.09700000000000003,115.0,0.03917656594759592,0.031066225165562907,4.954340839408894,M15_2,Ndata,M15_2_050,322.4876615,12.164987199999999,0.6033,,,,,14.35,,0.25348038976925885,,,,,,0.0,0.02988088312882992,,14.259666666666668,??,0.3431962453324337,0.1615591709184816,0.13189940267103495
V082,,,,,12.167791699999999,,013.dat,,,322.487845,98.0,0.184419510664748,0.0319613733272805,0.019569343065693426,12.167816499999999,3.5225042223881435,016.dat,0.41821759638184397,1.0404828048120373e-07,322.4879507,109.0,0.2400819196516437,0.03457588532244101,0.02027659574468088,12.1677853,3.3904012446283365,010.dat,0.4655011803805233,2.4223751487993887e-07,322.4879079,85.0,0.0934469939855429,0.044391882853382775,0.020621848739495817,12.167779800000002,3.2788253571183144,013.dat,0.4720157821171868,1.434294715106856e-07,322.4878747,0.4919298619526155,1.7914470564800238e-07,0.032999999999999974,109.0,0.03457588532244101,0.02027659574468088,3.3904012446283365,M15_3,Ndata,M15_3_010,322.4879079,12.1677853,0.3691,,,,13.23,13.33,,0.4919298619526155,0.6717311498778344,,,,,0.0,0.01825982360816889,,13.286610169491524,??,0.6717311498778344,0.07550557543391356,0.06774911419068985
V083,124.0,0.3503715935018565,0.1353884439846164,0.0261840490797546,12.166088400000001,3.2675954076362403,026.dat,0.8259409390860888,4.996804426949573e-06,322.4982115,,,,,,,,,,,116.0,0.2180611139576314,0.12207257705754446,0.02578082191780824,12.1661036,3.3788571487398986,018.dat,0.911654833278808,3.6570186736104324e-07,322.4982391000001,50.0,0.5566957110977917,0.07339169355195939,0.027984374999999968,12.166076,3.1819697319989357,039.dat,0.4009904054274148,1.1082920576434896e-07,322.4981906000001,0.5163286265578979,9.973182210023186e-08,0.19799999999999912,124.0,0.1353884439846164,0.0261840490797546,3.2675954076362403,M15_1,Ndata,M15_1_026,322.4982115,12.166088400000001,0.7263,,,,,,,0.3867089649676905,,,,,,0.0,0.021505013711769216,,14.113403508771933,??,0.5163286265578979,0.1727411726380126,0.2494369528039453
V084,128.0,0.7355115385183559,0.18079110454301808,0.04002409638554213,12.1633771,5.755058139036107,032.dat,0.8017058390118434,3.400799693534545e-07,322.4996305,,,,,,,,,,,123.0,0.6394860485428051,0.0975363926007438,0.04745394736842108,12.1634301,5.767800126589875,026.dat,1.0868488423759155,5.669376025954953e-07,322.4996374,49.0,1.3139715504282297,0.23074659172577536,0.04627777777777777,12.1620315,5.572855681491597,058.dat,1.0420208611574489,1.5113193115854597e-06,322.497499,0.5433050731725235,8.62685895106915e-08,0.29400000000000104,128.0,0.18079110454301808,0.04002409638554213,5.755058139036107,M15_1,Ndata,M15_1_032,322.4996305,12.1633771,0.5872,,,,,14.5,,0.3926318050536013,,,,,,0.0,,,14.283992366412216,??,0.5433050731725235,0.26724624161698074,0.3151656503976508
V085,100.0,0.3507720277595734,0.2320176741003843,0.05436231884057968,12.1685786,3.094852982758695,041.dat,0.4456298301393706,1.0866962960431892e-07,322.499577,,,,,,,,,,,115.0,0.4418872119142137,0.2345388987765829,0.050364864864864835,12.1686019,3.16235018373532,032.dat,0.5422487789940039,1.6430148491868216e-05,322.4995924,,,,,,,,,,,,,0.28999999999999965,115.0,0.2345388987765829,0.050364864864864835,3.16235018373532,M15_3,Ndata,M15_3_032,322.4995924,12.1686019,,,,,,15.3,,,,,,,,1.0,,,15.102714285714288,,,,
V086,105.0,0.965102450165098,0.7919011133568498,0.02725675675675673,12.168600999999999,0.3292611689539093,005.dat,1.059682667369504,6.899266959913542e-06,322.4963932,60.0,1.3697078701386527,0.2070486812687321,0.025238636363636317,12.168616400000001,0.19593954514957976,006.dat,1.0599712114523678,4.560735671133594e-06,322.49647969999995,130.0,0.9322037936312879,1.2904264351987509,0.02942307692307695,12.1685918,0.3256405058847788,002.dat,1.060033822043538,2.7186966365986837e-06,322.49640639999996,60.0,1.164580421126029,0.5988479904815761,0.02673913043478261,12.1685779,0.4574894918077542,003.dat,1.0181738508400284,1.6430974807040203e-05,322.4963653,0.9414406185492359,5.459704022135054e-07,1.3699999999999997,130.0,1.2904264351987509,0.02942307692307695,0.3256405058847788,M15_3,Ndata,M15_3_002,322.49640639999996,12.1685918,,,,,,,,0.6996667779442433,,,,,16.829,1.0,,,13.47608053691275,Cepheid,0.9414406185492359,1.2979451627908318,1.3893890546041945
V087,161.0,0.16378770353404626,0.14636244796111572,0.012629411764705905,12.1612921,4.033650446487072,007.dat,1.2004292689259075,2.975930706909572e-06,322.5010457,,,,,,,,,,,127.0,0.13174439002528082,0.07316067232509367,0.00859420289855075,12.161299099999999,4.151606924365403,004.dat,0.4824553834891101,1.1384481408688569e-07,322.5010792,,,,,,,,,,,0.7713716467181815,2.892485296957767e-07,0.1120000000000006,161.0,0.14636244796111572,0.012629411764705905,4.033650446487072,M15_1,Ndata,M15_1_007,322.5010457,12.1612921,0.3208,,,,,13.3,,0.5690426160843042,,,,,,0.0,,,13.172449999999998,??,0.7713716467181815,0.15794343616853013,0.15647788254875472
V088,,,,,12.1751121,,029.dat,,,322.4930073000001,,,,,12.1751401,,044.dat,,,322.4930118000001,101.0,0.3420721223765053,0.2282621794933182,0.05197419354838708,12.175127699999999,0.4172950734100361,028.dat,0.32628119077597795,5.151536090018297e-08,322.4930649,72.0,0.6018016137519311,0.1988857702301224,0.04911214953271025,12.1751344,0.8109548204205059,049.dat,0.4567780002631328,7.591165296513804e-08,322.492922,,,0.5060000000000007,101.0,0.2282621794933182,0.05197419354838708,0.4172950734100361,M15_3,Ndata,M15_3_028,322.4930649,12.175127699999999,0.6822,,,0.6835572,,,,,,,,,,1.0,,,13.976768595041325,,,,
V089,,,,,12.166542100000001,,028.dat,,,322.4850466,114.0,0.1263843619587277,0.04034504415830327,0.01632894736842106,12.166584,5.403735910663201,035.dat,1.2301040818924696,7.85967961620091e-07,322.485135,101.0,0.3029679758394401,0.06724352645848605,0.017936936936936862,12.1665518,5.426312478910832,020.dat,0.7298878462760908,2.828299800875561e-07,322.4850906000001,97.0,0.287427930860531,0.07134601542999941,0.01662931034482758,12.166552900000001,5.563868283014251,035.dat,0.7616494065300696,7.875818882742302e-06,322.48503639999996,0.30459226002079626,5.028183105134459e-08,0.05799999999999855,114.0,0.04034504415830327,0.01632894736842106,5.403735910663201,M15_2,Ndata,M15_2_035,322.485135,12.166584,0.3789,,,,,14.19,,0.30459226002079626,,,,,,0.0,0.01632894736842106,,14.137590361445785,??,0.4085906004409208,0.11279843523735875,0.09764173878111926
V090,109.0,1.3822409258292672,0.7827591442847627,0.051940740740740725,12.168198199999999,2.981029001469065,025.dat,0.2877383213132094,4.4228550972049525e-08,322.5025309,,,,,,,,,,,109.0,1.0137304613060485,1.0629906558185012,0.058202898550724615,12.168175699999999,3.0638494946836765,019.dat,0.27902848867996993,4.339585360898095e-08,322.5025424,,,,,,,,,,,0.1519753799708272,1.5470767312906354e-08,0.6759999999999988,109.0,0.7827591442847627,0.051940740740740725,2.981029001469065,M15_1,chi2/N,M15_1_025,322.5025309,12.168198199999999,0.3823,,,,,13.6,,0.1519753799708272,,,,,,0.0,,,13.210745614035087,??,0.19869716900956352,0.4345195358397316,0.6321203785212504
V091,,,,,12.1753043,,061.dat,,,322.5110586,,,,,,,,,,,86.0,2.670618986610453,4.170462451437018,0.0432432432432432,12.1753219,0.28072451401729875,064.dat,0.7412370674435482,1.6823129698719176e-07,322.5110425,,,,,,,,,,,0.3909291000971252,1.2449596393931253e-07,0.5899999999999985,86.0,4.170462451437018,0.0432432432432432,0.28072451401729875,M15_3,Ndata,M15_3_064,322.5110425,12.1753219,0.6235,,,,15.4,16.25,,0.3909291000971252,,,,,,1.0,0.07745014318895274,,15.809954545454547,RRd,0.5210845419516634,0.5885254573811665,0.3780177919918746
V092,,,,,,,,,,,,,,,,,,,,,96.0,0.8409803458150353,0.519225529117966,0.057138211382113877,12.160322,0.7820688885942901,046.dat,0.3738868512600933,8.67424133328582e-08,322.4956728,60.0,1.6648972122184773,0.4671355747173597,0.06842253521126758,12.160281800000002,0.9831053133375468,026.dat,0.7563865138682605,2.1179543605706148e-07,322.4956331,0.3738868512600933,8.67424133328582e-08,0.9749999999999984,96.0,0.519225529117966,0.057138211382113877,0.7820688885942901,M15_3,Ndata,M15_3_046,322.4956728,12.160322,0.412,,,,,,,0.3738868512600933,,,,,,1.0,,,15.932104761904762,RRc,0.5086484696114321,0.8809777740191986,1.0966301729037848
V093,130.0,0.5251458355042384,0.4423884769633616,0.03653987730061351,12.1587006,3.4576767147666634,054.dat,0.5385270962097146,1.6627992370798303e-07,322.5003147,,,,,,,,,,,102.0,0.4500348297297503,0.2677817094132935,0.042936363636363634,12.158063,0.5983394829074971,083.dat,0.3970187841494627,1.2627591911095918e-07,322.50111789999994,,,,,,,,,,,0.3405988836188497,6.848828827027732e-08,0.4340000000000016,130.0,0.4423884769633616,0.03653987730061351,3.4576767147666634,M15_1,Ndata,M15_1_054,322.5003147,12.1587006,0.397,,,,,16.1,,0.3405988836188497,,,,,,1.0,0.03653987730061351,,15.763274509803926,RRc,0.4529140540208879,0.4616507796626674,0.5758108007532616
V094,75.0,0.30498538030106204,0.2754472348118668,0.025617021276595767,12.175052800000001,3.5801686347308235,030.dat,0.6907445619354206,3.1469162441725537e-06,322.494616,58.0,0.7011864938614547,0.16802960412148954,0.0213623188405797,12.175105499999999,3.8150521749128883,038.dat,0.8963924061191497,2.6732003868613075e-07,322.49469469999997,137.0,0.3373463456283403,0.5109066684058368,0.021668831168831167,12.1750457,3.6120523422888304,023.dat,0.6146405315136271,2.073772480043253e-07,322.4946236,90.0,0.32167524701344163,0.4663393789357251,0.020930693069307008,12.175057800000001,3.4832060297966665,045.dat,0.3234281806732892,6.658447561827108e-08,322.4945889,0.3951253070059033,8.243154284079263e-08,0.0009999999999999454,137.0,0.5109066684058368,0.021668831168831167,3.6120523422888304,M15_3,Ndata,M15_3_023,322.4946236,12.1750457,0.6629999999999999,,,,14.29,,,0.3951253070059033,0.5309935666308586,,,,,0.0,0.01486340460268747,,14.3255,??,0.5284431770303586,0.05525046723744609,0.041094168690934296
V095,147.0,0.12948917808098592,0.1827626422769653,0.010652941176470556,12.1558692,3.932457288007752,003.dat,1.0852238072687077,1.1688184379730914e-05,322.4939361,99.0,0.1318241883560951,0.12316077976385105,0.007961832061068697,12.155919800000001,3.606337116749229,003.dat,0.7155048511219889,3.5089341820308674e-07,322.4940229,68.0,0.2237992870162273,0.09836393849501042,0.013608695652173965,12.156332199999998,4.049308136679303,071.dat,0.23720585138235525,5.599469780424608e-08,322.49393399999997,45.0,0.2710273296481613,0.03539660624943345,0.009823529411764748,12.15622,4.26996202796229,044.dat,0.9700470365228948,1.6475374077164456e-06,322.49384439999994,1.2635774920279803,8.456768884090011e-07,0.15700000000000053,147.0,0.1827626422769653,0.010652941176470556,3.932457288007752,M15_1,Ndata,M15_1_003,322.4939361,12.1558692,,,,,,13.2,,0.9250912210147362,1.6535347883413338,,,,,1.0,0.010652941176470556,,12.998258426966288,Cepheid,1.2635774920279803,0.220330216590936,0.18006632893203367
V096,,,,,,,,,,,,,,,,,,,,,144.0,0.9342442000533692,2.9532676119686765,0.0163291139240506,12.2273139,0.5362943667029109,063.dat,0.39634640671430055,4.452026158970307e-06,322.5392599,,,,,,,,,,,0.3963603633076246,9.487923661500387e-08,0.5640000000000005,144.0,2.9532676119686765,0.0163291139240506,0.5362943667029109,M15_3,Ndata,M15_3_063,322.5392599,12.2273139,,,,0.3963543,15.0,,,0.3963603633076246,,,,0.396372,0.396372,1.0,,,16.003306666666667,RRc,0.5309854834905565,0.5598437539496022,0.4547918847744015
V097,,,,,,,,,,,93.0,0.768481177624798,0.06957604514037143,0.0195140186915888,12.1753496,0.4208904222435104,023.dat,0.6963242172442875,2.8634022281284487e-06,322.47013839999994,,,,,,,,,,,114.0,0.7522408516428687,0.13697002923728996,0.017442622950819695,12.175346300000001,0.5856772711912893,033.dat,0.6963545713307081,9.089623036928504e-07,322.4700756000001,0.6963545713307081,9.089623036928504e-07,0.8060000000000014,114.0,0.13697002923728996,0.017442622950819695,0.5856772711912893,M15_4,Ndata,M15_4_033,322.4700756000001,12.175346300000001,0.696336,0.696336,,0.6963688,,,,0.5056483811685287,,,,0.696329,0.696336,1.0,,,15.852741379310345,RRab,0.6963545713307081,0.22654290548581635,0.7969089855632436
V098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0,0.24262132961654004,0.06085036577130475,0.024223140495867768,12.180029800000002,0.6151394980811389,036.dat,0.8082933328241525,6.843785362729445e-07,322.4735138000001,0.6240637363037765,2.2491460623809146e-07,0.10199999999999904,112.0,0.06085036577130475,0.024223140495867768,0.6151394980811389,M15_4,Ndata,M15_4_036,322.4735138000001,12.180029800000002,,,,,,16.3,,0.4641302605211467,0.6240637363037765,,,,0.4701,0.0,0.04977473717037358,,16.17924074074074,??,0.6240637363037765,0.148679264036069,0.14682981482093282
V099,,,,,,,,,,,,,,,,,,,,,146.0,0.25204893508573,0.27344643714437444,0.014314465408805084,12.220936300000002,0.4235529669503365,073.dat,0.4503022275304176,1.495533662455869e-07,322.5012993,31.0,1.4133038753083689,0.0190869111071359,0.023441176470588253,12.2209041,2.3281834199090685,055.dat,0.465410502308289,1.4271810943973368e-07,322.5007255,0.2251418863679294,4.582041456656144e-08,0.2920000000000003,146.0,0.27344643714437444,0.014314465408805084,0.4235529669503365,M15_3,Ndata,M15_3_073,322.5012993,12.220936300000002,,0.290808,,0.29082040000000003,,,,0.2251418863679294,0.2996175098004113,,,,0.290808,1.0,0.010916934795022868,,15.931363636363635,RRc,0.2996175098004113,0.2638708981405742,0.22675504152411466
V0K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.631,,,,,,,,,,,,,1.0,,,,,,,
V0K4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3829,,,,,,,,,,,,,1.0,,,,,,,
V0K5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3647,,,,,,,,,,,,,1.0,,,,,,,
V0K6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.754,,,,,,,,,,,,,1.0,,,,,,,
V0V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0585,,,,,,,,,,,,,1.0,,,,,,,
V0V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4166,,,,,,,,,,,,,1.0,,,,,,,
V0V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.421,,,,,,,,,,,,,1.0,,,,,,,
V0V4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3776,,,,,,,,,,,,,1.0,,,,,,,
V0V5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6101,,,,,,,,,,,,,1.0,,,,,,,
V0V6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3909,,,,,,,,,,,,,1.0,,,,,,,
V0V7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3854,,,,,,,,,,,,,1.0,,,,,,,
V0V8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6294,,,,,,,,,,,,,1.0,,,,,,,
V0V9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3915,,,,,,,,,,,,,1.0,,,,,,,
V100,133.0,0.9460318650329996,1.1512016348629948,0.08558024691358017,12.156583900000001,0.8246607029837862,057.dat,0.2370977338462384,3.5904523921060146e-08,322.4968803000001,,,,,,,,,,,79.0,1.9291895158577803,1.020107726409367,0.09127956989247298,12.1565967,0.7251576812636209,058.dat,0.3158339947180989,4.9491136261814674e-08,322.496908,,,,,,,,,,,0.3205959908686357,8.016685458113237e-08,0.4600000000000014,133.0,1.1512016348629948,0.08558024691358017,0.8246607029837862,M15_1,Ndata,M15_1_057,322.4968803000001,12.156583900000001,,,,0.4063688,15.8,16.35,,0.3205959908686357,,,,,0.406114,1.0,0.06413588146883348,,16.10182142857143,RRc,0.4236002008204946,0.5143585318987789,0.5633664534211356
V101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40036,1.0,,,,,,,
V102,65.0,0.41025265824770507,0.022697652230876008,0.01902597402597408,12.175454499999999,0.467184939228972,072.dat,0.7594900773063363,1.2165900475350416e-05,322.5129007,,,,,,,,,,,137.0,0.3706591820614875,0.08055307759649515,0.01922222222222225,12.175472000000001,0.4551086048874968,075.dat,0.7593811066834754,1.8569595633087811e-06,322.5128554,,,,,,,,,,,0.7593811066834754,1.8569595633087811e-06,0.5119999999999991,137.0,0.08055307759649515,0.01922222222222225,0.4551086048874968,M15_3,Ndata,M15_3_075,322.5128554,12.175472000000001,,,,0.7595775,,,,0.5671850592418041,,,,,0.7595,1.0,,,15.937232394366195,RRab,0.7593811066834754,0.23395719662636336,0.5650213606802357
V103,,,,,,,,,,,143.0,0.4883897623289837,0.6094482906796084,0.013439024390243928,12.090822,0.24676888370618424,046.dat,0.5838450557559621,1.3613269075423536e-06,322.4217341,,,,,,,,,,,,,,,,,,,,,0.5838450557559621,1.3613269075423536e-06,0.5930000000000004,143.0,0.6094482906796084,0.013439024390243928,0.24676888370618424,M15_2,Ndata,M15_2_046,322.4217341,12.090822,,,,0.368238,,,,0.42390096169273067,,,,0.368247,0.368247,1.0,,,15.840341935483872,RRab,0.5838450557559621,0.5517380535841436,0.5506549818082487
V104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.414124,1.0,,,,,,,
V105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.571155,1.0,,,,,,,
V106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3957,,,,,,,,,,,,,1.0,,,,,,,
